aerobic1	aerobic2	anaerobic1	anaerobic2
NM_001179390.1	83.9572422033695	74.2768138172965	78.5861522912874	76.106055287294
NM_001179391.3	134.241629494674	132.530185229347	82.0406045920779	78.3038536991902
NM_001179392.1	15.4262459219096	15.2934518539851	6.8375272156901	6.88034831039421
NM_001179393.1	140.470103107479	144.192908383526	188.344897388504	196.552621386807
NM_001179394.3	71.7091330187939	65.8194254270244	54.7435462287612	50.7084769302234
NM_001179395.3	10.6940344303234	11.6995558613368	21.0496800557024	22.9247433207062
NM_001179396.1	37.1366605354377	37.8722040333879	27.2455870700337	28.7083719927343
NM_001179397.3	36.400093321598	36.9633453982046	40.2778397516684	42.8281730189213
NM_001179398.1	20.2951652671222	19.7450360312301	16.1678285798319	16.1580246203823
NM_001179399.1	14.5899189804756	14.7188283116973	16.9449825862053	14.5956955370582
NM_001179400.3	25.0139978781389	26.3753802128225	19.5303377013062	20.0931265682767
NM_001179401.3	404.074338103049	425.548193098099	231.344564945326	235.936839127785
NM_001179402.1	1404.12894060215	1388.94490866532	2729.78783870163	2661.57420496627
NM_001179403.1	590.23825273429	593.868569570189	1460.30047114124	1485.83294945474
NM_001179405.1	8.93391855591797	8.81296499099267	3.18360718211584	3.7566549661677
NM_001179406.1	24.3095166351888	23.8306600221743	27.9282199165492	26.6678918315941
NM_001179407.3	0	0.725653767860163	2.08113635434832	1.97006676810459
NM_001179410.3	10.9330425764997	8.1146501222677	21.0525638563396	26.6122197709169
NM_001179411.1	17.6865097484264	18.9434325188195	12.9292824000614	17.3976902235701
NM_001179412.1	315.188746633553	302.671861087155	129.826014872504	121.984348180326
NM_001179413.1	45.3414465971919	43.5767065717024	41.6398004816494	36.5290997186186
NM_001179414.1	31.9890780198957	30.6776498512859	47.7902655845903	44.1502080045602
NM_001179415.3	71.0089361403986	75.7617438874237	41.9123069929846	39.7507710988765
NM_001179416.3	4.73620005337789	4.56605747438603	13.7205303349066	14.020864358619
NM_001179417.1	14.0784565242628	14.2247307343304	9.26889810710642	8.68311848782907
NM_001179418.1	17.9867529470936	19.5919950433372	18.7568587595574	16.181825737885
NM_001179419.1	979.332535504322	995.006850141617	1912.77878046208	1887.0325999876
NM_001179420.1	109.103626286604	105.864323134337	51.387746430195	50.9080310009971
NM_001179421.3	10.2409538734502	12.0699645854033	10.7751938280759	11.4270190209772
NM_001179422.3	1.83165867375896	1.37172827228704	2.35458722164341	2.34832422224699
NM_001179423.1	4.11036170275913	4.04157031341369	4.97909299771032	4.6935218311831
NM_001179424.1	205.27334216572	199.397470224938	142.046662245182	143.045821600914
NM_001179425.1	79.0935049239014	79.2560324798381	45.9604301775155	48.2052544681999
NM_001179426.1	101.205762322361	105.194543349157	89.9856654163507	88.4044267949161
NM_001179427.3	21.4676206253988	22.4466994369757	15.4667287288771	15.4691004883028
NM_001179428.3	115.098995932433	121.042821972278	210.2536310089	213.353587075754
NM_001179429.1	31.7367863252507	33.9805957966118	61.106420685708	59.9277985465888
NM_001179431.2	54.4756017562101	53.3986306650704	78.9509047769616	82.5851220568016
NM_001179432.1	12.1361670666918	11.1693998089648	13.8612191818719	12.7758180301843
NM_001179433.3	31.6667979808073	32.4149074493345	43.5713847621139	44.0916114979852
NM_001179435.3	48.3530379251052	48.724270513278	27.8641522022964	30.7264889487479
NM_001179436.1	36.1720699793289	35.8793380563564	32.5016339535693	29.8284928223886
NM_001179437.1	13.3302497610184	13.4724033593679	17.8049146258805	20.0033685867234
NM_001179438.1	27.2735152174659	27.1566946842579	37.375523342071	36.7995418962903
NM_001179439.1	24.2469705308942	23.3019624548328	44.257151917438	42.9089939623979
NM_001179440.3	8.45715481448185	7.18368043966259	12.8321405092377	10.0902003727745
NM_001179441.3	58.3265347516228	55.0699699537714	34.4344732588506	33.3425858288872
NM_001179442.1	406.152241792986	396.767341476543	1021.6408691859	1012.01661490374
NM_001179443.1	13.5248043543723	14.7992631082681	11.1165898412044	11.7815624256338
NM_001179444.1	21.6563875560974	19.8247096974694	40.8446274864362	43.5273633941166
NM_001179445.1	9.0184846309138	9.19810645662665	4.02086082449725	3.31544878028117
NM_001179446.3	50.1020572456674	58.0226991194005	34.869550838374	35.9677738085541
NM_001179447.3	1.31625820306935	0.977861882803309	0.537049966473962	1.01567862870672
NM_001179449.1	4.13166217760367	3.84920200177696	1.78445455778785	1.53594740753659
NM_001179450.1	3.69303496859896	4.10267186158485	3.65907332966554	4.34751661071279
NM_001179451.1	24.2189142608101	23.6008855974819	36.0550701462347	33.253373991239
NM_001179452.3	11.851355841328	11.145918263972	21.6976212983169	22.0849490858323
NM_001179453.1	22.9766628276688	22.5084175859727	15.4414661446671	15.3791555492002
NM_001179454.1	44.828623335854	48.0332688234639	32.4990456440402	32.1151337080369
NM_001179455.1	13.7265589389705	13.9361349242095	9.22351321861273	8.15492559544369
NM_001179456.1	30.5514797964096	30.6029215447567	24.679376890029	22.3405754128716
NM_001179457.3	47.9426695630342	47.4893431938864	49.2007144933792	47.4641697073867
NM_001179458.1	31.501718795062	28.5176493990322	43.2503852741803	45.8474873733025
NM_001179459.1	24.8456356872717	25.8893516903181	38.2373345029585	40.6013695405335
NM_001179460.1	15.9593053734441	16.9073859534114	16.0047585502891	14.5157819270491
NM_001179461.1	3.86539672963477	4.2339097874818	7.04926646120482	6.04646169333502
NM_001179462.3	26.6185328452798	29.4279293268112	59.7129894833096	57.211603119574
NM_001179463.1	10.646837490086	11.5875358093648	17.4386740219071	15.8730838974241
NM_001179464.1	171.19817642678	167.04188307297	172.953807553452	177.574873682953
NM_001179465.1	41.2541237595952	41.7213692769009	27.3856717519929	22.4836732574881
NM_001179466.1	117.624709891163	107.969824117352	152.355980843281	154.313068483949
NM_001179467.3	25.7142376767032	25.9307326800062	59.3439039542881	52.7002188942577
NM_001179468.1	2.71613156339667	2.46230083048556	7.85382016178675	7.12540223973574
NM_001179469.1	4.10975142616614	4.54351857301644	7.79031881146644	7.67546457031062
NM_001179470.1	18.2274865693247	17.8859532817839	17.6847470478014	14.5897170249791
NM_001179471.2	140.666848304506	142.51618466078	90.2456754242417	91.7958011053297
NM_001179472.3	50.7969437381236	53.748611643399	34.0942191326634	38.1762245607044
NM_001179473.1	42.8108733186087	42.1886057197374	20.6079768378422	19.7230857160753
NM_001179474.1	20.8904269013343	20.2203209564687	28.2899345346229	27.3696642708046
NM_001179475.1	71.9501836218698	71.4743604221697	177.576740817702	172.527710508051
NM_001179476.1	9.39998187736995	10.2367625264821	15.9678957316948	14.7523982459651
NM_001179477.3	3.96055692194327	4.33311244236455	3.74064104362018	4.57722444057442
NM_001179478.1	9.83772630010886	7.94474592199919	21.1759019763596	22.6045572859877
NM_001179479.1	14.4096787266575	15.1155904443061	15.6142748322893	13.9862632281294
NM_001179480.1	6.16856729432696	8.03004259473403	8.54181408601633	12.5385227953937
NM_001179481.1	467.490242426351	442.86472063929	901.030800989877	912.597017285409
NM_001179482.3	8.50910358263975	8.40211762656144	8.26717748379926	9.03003975352222
NM_001179483.1	36.8562993218783	39.4818924336871	38.7166343336593	35.3311622951919
NM_001179484.1	22.9111991457212	22.9325793102439	6.79274304097212	9.16253441788875
NM_001179485.1	20.6983352059999	21.6315591015708	20.0358236409518	20.6764923787913
NM_001179486.3	215.80894881936	207.819013634703	170.647837801822	163.965083922394
NM_001179487.1	22.5788799161748	22.6526261210893	44.1353292188491	37.9948769394606
NM_001179488.1	20.6746277942652	19.1505823445097	10.7208068904747	11.1027818065674
NM_001179490.1	111.477187828641	112.069960097999	116.147433255657	114.574503145753
NM_001179491.1	20.9452197567471	19.8007719387968	20.1453512361641	19.4037996497734
NM_001179492.3	15.7245250567952	15.2721004584238	16.5197872450469	17.0340767974258
NM_001179493.1	53.0674626300789	52.3605890302173	56.5578210477683	58.3835185024067
NM_001179494.1	9.83455207170199	12.4760604906181	16.9482333605655	16.6808308236342
NM_001179495.1	7.55329804395721	7.82461506471379	8.334093661333	9.03102270670756
NM_001179496.1	1999.04021481208	1935.12996541812	3884.44779051122	3939.83117424515
NM_001179497.3	11.7449163522767	13.0163384384761	17.7147252255883	17.4651095433769
NM_001179498.1	5.07639403650677	5.06193984128537	5.42778439072751	5.23867828438436
NM_001179499.1	13.5660862955649	13.311196593311	15.0094512888343	14.486079995758
NM_001179500.1	18.918987167898	20.7284455509417	10.2220113219612	13.3435484985048
NM_001179501.1	19.6477311794529	20.5153369676273	12.8563265572075	13.0184523952417
NM_001179502.3	39.0206986149401	37.0719197168581	16.1833402511325	20.1591129261914
NM_001179503.1	3.53145041829692	3.2476522661084	1.51332404333493	1.7074773904463
NM_001179504.1	6.0888180904147	5.91303544922329	4.83059843273564	4.63062777765399
NM_001179505.1	68.7293010579813	68.2857173433888	36.850354275943	38.0835207858231
NM_001179506.3	57.8601090377252	58.2660197616278	51.2246973147149	46.7367061243289
NM_001179507.1	3.22412472659136	3.80473152033334	3.71985858670306	3.83672882913608
NM_001179508.1	0.473502676484307	0.317932149641723	0.908088776410526	1.65579405833481
NM_001179509.1	26.4455661341547	22.6815297528553	42.0941139440372	36.8796102766732
NM_001179510.1	10.4954760806154	10.5853184158736	14.1126974152887	12.7308781172436
NM_001179512.1	11.8022517419106	10.9843618502213	9.73728984581102	8.88317494553621
NM_001179513.1	19.1410168099871	21.032749801414	22.4964014992319	18.9776672817012
NM_001179514.1	12.669864557434	13.3675444114213	10.0225678488484	8.85281901185144
NM_001179517.1	29.405142119475	28.6740676575923	121.461523012048	119.257580902548
NM_001179518.1	0.318625727786389	0.271364839359887	0.523692020379419	0.563633492917879
NM_001179519.1	0	3.73881493341445e-06	4.69403750629442e-10	9.4207413021326e-09
NM_001179521.1	0.171143950329855	0	0	0
NM_001179522.1	1.0056922644016	0.0688792808748869	0.00415134758838903	0.000176659245976837
NM_001179523.1	51.7665331793788	54.8822075960576	61.8155410242529	65.9243648971381
NM_001179524.1	13.4398418003219	13.0173365969858	8.58060849978257	8.27260401384565
NM_001179525.3	26.1191309650544	25.8710688735582	16.1560917088862	14.5258634763116
NM_001179526.1	34.2323024167989	36.1644126302361	37.1868441717243	37.168837239415
NM_001179527.1	28.0040483527811	26.5133114883262	25.8166439268752	23.6214983843773
NM_001179528.3	21.3179230616848	22.6207098405563	21.1037341287243	19.08828488851
NM_001179529.3	9.91885777184176	10.5818337816043	9.21384048671714	9.95178363775249
NM_001179530.1	14.8489166305926	17.8761929498064	22.1289421456162	23.7650082310364
NM_001179531.1	45.0912483718789	39.0015934454919	42.1999177594137	44.919386106822
NM_001179532.3	14.9984389014868	16.2380466813176	18.8486511775305	15.4149756256216
NM_001179533.1	64.1322367464115	71.2244729751216	58.5271058745191	59.9214680124712
NM_001179534.1	57.0604664656295	55.3399764388581	93.4112970723657	88.4796758655104
NM_001179535.3	0.63549837385799	1.25439094123184	1.50666855523021	0.497267362583217
NM_001179536.3	12.9237550736398	11.8134643014341	6.54669015666304	6.89581478797753
NM_001179537.1	38.2262692320858	41.4020729354881	49.0571486524103	53.6581611143606
NM_001179538.1	27.2352266643036	34.7018328620107	27.1616736245484	28.4476050433223
NM_001179539.3	56.5546405129554	59.9008848566107	25.9112218873918	26.0575618588764
NM_001179540.1	15.8659585183797	17.7609460088568	26.3868570956756	22.5515470402087
NM_001179541.3	211.534261799934	213.511972982139	132.14109934744	130.340957177954
NM_001179543.3	23.336940400512	23.7652591375964	19.2205372426695	20.0118302175408
NM_001179544.1	102.546722569764	98.920747347946	98.6074344462724	106.596731726505
NM_001179545.3	9.83473678525175	9.95373550204606	13.6528003799847	14.4955793316851
NM_001179546.1	33.8515457145264	32.3189757518708	16.2208615218483	20.9940106215382
NM_001179547.1	12.9298975687386	12.4356121044692	6.94071396103389	9.50276593337137
NM_001179548.3	21.9211715194255	21.8420331335715	54.0072861495035	51.5121282311079
NM_001179549.3	1.00058546897919	0.861955978536331	5.40299682443919	6.12928042714032
NM_001179550.3	0.630848981079933	0.518577056931545	2.38062934552503	1.86680622727724
NM_001179551.1	3.92924546814756	4.14682576196663	8.00937340600298	8.5095632287843
NM_001179552.1	3.13082158228308	1.76757514954097	6.81441830899834	8.52054421114246
NM_001179553.3	11.7939096570135	10.159769325049	13.1104292191489	10.4749939201728
NM_001179554.1	9.38074023968173	10.0301496782449	4.7380404359925	3.69015705021244
NM_001179555.1	28.4593399800136	27.5140038394501	38.593005315829	39.2965462916345
NM_001179556.3	231.815757055965	232.508513536111	144.737461442351	145.53189244083
NM_001179557.3	84.9981923437622	83.7783240298163	30.8322512763748	34.4960701327837
NM_001179558.3	19.9086731909833	21.3129898842163	17.0437609166677	15.8721332754328
NM_001179559.1	152.329168716256	143.877285339836	120.685415392185	133.121737614247
NM_001179560.1	78.0727189237666	75.7406598297317	17.8501544453372	20.5460500394406
NM_001179561.3	0.187182065595392	0.0947237454338128	0.818186159140606	0.438935463371691
NM_001179563.1	0	0	0.458133983790951	0
NM_001179564.1	0	0	0	0
NM_001179567.3	672.644577312543	662.672523912382	202.663897144262	181.738474977886
NM_001179568.1	104.727863896581	113.729404337918	69.3984425765462	70.9678328965395
NM_001179569.3	142.086398409935	135.510398520943	84.6483994448691	73.4752736782055
NM_001179570.1	43.9941392743676	44.5828054856684	61.3105282466342	66.35052509575
NM_001179571.3	20.2312809827625	20.0396837946485	15.3283616420361	15.4194774877213
NM_001179572.1	1102.01176760148	1055.26556706693	2351.06745692005	2331.79992220878
NM_001179573.1	142.417950526776	142.828019515921	49.4916874247674	49.4827759643521
NM_001179574.3	48.3415692971277	47.2069872686077	105.314371885293	106.108536047642
NM_001179575.1	226.398901491787	221.501263509551	524.815012308515	511.463245792712
NM_001179576.3	14.0472947950805	13.3705338583431	13.7396748544007	13.856875563485
NM_001179577.1	11.8118591264011	12.4137553202047	13.1995315811397	12.3787697705861
NM_001179578.3	26.9111100199944	27.691026263043	18.444718348547	16.8210880600794
NM_001179579.1	277.813895374141	290.83053102398	200.558423690857	205.915550352674
NM_001179580.3	7.27504518167604	6.99320010169122	15.808126507612	16.650882335006
NM_001179581.1	15.862798673631	20.5630604073047	10.9963667613512	11.6182579809399
NM_001179582.3	363.776751750639	360.968650222765	176.619664789348	158.894489287862
NM_001179583.1	12.8992907489091	13.3584553239113	8.56016839915893	7.08649768306641
NM_001179584.3	20.0105372042244	21.566751375709	21.0802808197577	24.5954943030339
NM_001179585.3	47.6600419852014	48.5180182469089	39.1754423596829	43.0231785587166
NM_001179586.1	20.0719790644451	19.9787975738932	17.5455373435136	19.8546933268408
NM_001179587.3	33.1817829145226	33.27493010485	59.8712619497428	57.5913414607297
NM_001179588.1	11.8943424789703	11.7992126330051	10.9176668893794	11.007400479948
NM_001179589.4	38.6035725528076	45.4480584128728	19.3588719589019	18.3159699159669
NM_001179590.3	95.2988750728149	93.5404398103766	122.826303442155	133.519873653274
NM_001179591.1	24.8940539653938	23.2441438831839	19.5128510788679	20.4029950054354
NM_001179592.3	12.6108029997003	8.00483238485372	6.08821965462973	7.12330036883546
NM_001179593.1	36.8405057942235	36.8576270311741	43.8302666614373	45.9420515768429
NM_001179594.3	40.7358620140834	42.3236916468185	43.1029807638821	44.1565403529118
NM_001179595.1	148.117091369254	146.395885060812	186.262540019413	180.073767636415
NM_001179598.3	36.0857081478544	36.2631831193246	52.5262609784386	51.3752702670762
NM_001179599.1	6.86839479433399	7.57492567806671	6.99923324594119	7.16421403641461
NM_001179600.1	13.8551724407404	12.6345709735444	8.22731091809204	8.38316596051663
NM_001179601.3	121.889276316685	117.445834062287	56.7215933164517	55.0313463970819
NM_001179603.1	10.4566583582341	7.14352067055153	2.15001797714198	2.52486466686412
NM_001179604.3	6.65430570463851	7.22640757315892	5.31094803073958	6.46198029560351
NM_001179605.1	66.018399030763	68.8087557914247	47.4114411531872	43.7845214135021
NM_001179606.3	69.1208320141197	65.6509933065417	55.7632666143456	59.7589753637962
NM_001179607.1	55.7727025165132	51.8436400768596	58.4923773027059	53.6832563409299
NM_001179608.3	20.1204511116089	21.5070504771782	19.4894071290453	19.5593813695355
NM_001179609.1	56.8996349158848	58.5381009772395	265.17131741409	273.255326610885
NM_001179611.1	26.0990609727526	25.2236873559091	24.5107902119329	23.3336785478617
NM_001179612.1	74.8106760187498	75.0287173976379	45.8167720628155	43.1846361269363
NM_001179613.1	21.0063798295686	19.0295929173598	21.4531228424944	20.5202705070579
NM_001179614.1	12.4445807150224	13.9044822271064	13.1082846787536	10.9979725812954
NM_001179615.1	35.9953489116554	39.5526605942874	29.4673753129793	30.6125667175162
NM_001179616.1	2.59290264688315	2.70158096556691	2.98710227260648	2.67664438369763
NM_001179617.1	43.8257450115684	43.4977152324894	24.0077934491628	26.5643111543191
NM_001179618.1	32.8374376517077	35.0003092475728	31.1583519984055	31.7268556489546
NM_001179620.1	62.7662259423414	60.0677084743116	90.6552767129927	90.6653110693682
NM_001179621.2	2.59644699731343	2.18438869420803	1.42152604848842	1.4095941986252
NM_001179622.1	1585.24800831334	1570.7921114283	2215.82993460368	2305.44300216324
NM_001179623.1	21.3746683836534	20.8488144723541	23.114969463329	25.6407261525478
NM_001179624.1	180.752742586517	170.606579648968	178.900524371989	182.262381721659
NM_001179625.1	22.5247362930769	23.2550786949985	17.7805525384064	20.0105780248853
NM_001179626.1	4862.29165905756	4901.77043980981	7490.33966717334	7525.50786443904
NM_001179627.1	92.4906311892792	92.1594008063632	56.8246423079551	58.726161539453
NM_001179628.1	23.3112405770402	23.6839127112397	18.3425081311404	20.5598422878466
NM_001179629.1	125.309537058797	113.523785968389	138.16109688076	144.312208749565
NM_001179630.1	24.003767164838	24.7087649787441	27.2310033054782	26.0151047104824
NM_001179631.2	330.830098536966	340.61211034701	94.1565817614715	103.031555528034
NM_001179633.1	319.288018084792	312.910464841258	130.729061594536	130.019453027422
NM_001179634.1	19.1409434477411	20.2072610617761	40.0981848026994	38.4820512333564
NM_001179635.1	31.664977637399	29.6044285000637	31.0608528421388	29.5279732100608
NM_001179636.1	27.2144754032237	26.8115151609745	29.9690976465396	25.7008347094813
NM_001179637.1	13.5283856655954	12.9561352526157	15.7372081902613	12.7106424530562
NM_001179638.1	10.8481404785148	9.49987381039391	11.8310847876563	11.4950277988748
NM_001179639.1	33.3749470550901	33.0882154467822	16.4717701320978	15.0552821251134
NM_001179640.1	23.8665845950095	22.6498497733483	22.5283768296651	22.8077662566024
NM_001179641.1	24.3495280749306	25.7830131818367	26.0031262528005	28.93010477564
NM_001179643.1	93.3381167362424	96.4381351036603	71.2929158730199	77.0700865591937
NM_001179644.1	7.15600012471979	7.23129000674863	17.612979964544	18.3728506965814
NM_001179645.1	10.8954418014686	10.8267884186949	17.455925254073	16.3523131954405
NM_001179646.1	157.448951816047	160.509762957956	225.430865538986	221.557751105709
NM_001179647.1	353.232009490827	354.878935803841	727.873877047025	721.317550334171
NM_001179648.1	60.5259780981247	59.2703856977194	107.71840364633	111.486867788957
NM_001179650.1	31.2554527574566	37.2600140783008	49.3055143230868	51.5707592820893
NM_001179651.1	141.106872262565	143.27555753027	93.9201806983616	92.3739989815068
NM_001179652.1	2.63612787056336	1.79391205340281	1.31469882398871	1.31216593641481
NM_001179653.1	72.1298808632708	74.9560865369277	31.9957606137951	35.4471645624669
NM_001179654.1	21.3313972746462	22.36470710419	21.9790614699838	22.0977773836174
NM_001179655.1	10.7839556380591	9.73660383712188	8.13909885305619	7.93146396864058
NM_001179656.1	10.7793639594557	10.37596978164	12.0837367102151	10.751705878957
NM_001179657.1	23.7741947755573	22.8980865268759	9.84380214514349	6.86768002996131
NM_001179658.1	6.92709036457011	7.83420780506504	5.71996995832952	5.96826072121913
NM_001179659.1	12.2324154566934	11.5776972301595	12.3307334683553	11.429098924094
NM_001179660.1	88.3476869437505	87.8806114555693	57.280043351095	47.9400380233035
NM_001179661.1	23.3106894105707	28.2431211554629	21.9047139567729	24.9592894643529
NM_001179662.1	357.659181570243	363.159447175186	279.004812364682	267.429497717707
NM_001179664.1	24.539033381834	25.7086974427009	15.6493380890074	12.3393253366963
NM_001179665.1	59.4289384051223	56.7867548526072	90.1249902060089	100.933752273745
NM_001179666.1	34.9752622447435	34.0722993558937	36.8053147273508	35.123014506868
NM_001179667.2	11.8343398958441	12.2534581261924	8.56569442085742	7.30648596464373
NM_001179669.1	45.551235447382	47.6694514118382	13.4104193272585	15.0363809167663
NM_001179670.1	77.5404904512267	71.0709661436462	69.3962261466289	67.1396125816474
NM_001179671.1	8.2604395383104	7.03887229446621	9.12323127799466	9.12880361248093
NM_001179672.1	26.2164535931423	28.0609888899832	36.5582067595772	32.3811455524307
NM_001179673.1	4.66350490233139	5.13945708940022	3.64471517137663	3.2499356129983
NM_001179674.1	12.5102700454873	13.2182569265713	8.47561447309247	9.57109502520662
NM_001179675.1	77.1129136804721	75.0073977249343	66.9616264869897	74.0183279847561
NM_001179676.1	74.0069350323266	74.6226540533307	126.793453950552	124.001030603586
NM_001179678.1	32.3829676825019	31.5241241143769	40.5214864188519	41.4636849523383
NM_001179679.1	47.554507004936	48.6614852854887	32.2749192363516	29.4674403172962
NM_001179680.1	33.3533622500749	31.7018007684724	29.7346445676029	22.807060806793
NM_001179682.1	24.4852224598631	26.3443121197549	23.7345426235402	25.2546012987161
NM_001179683.1	388.721694228602	373.151501670258	198.448831051367	199.115804557539
NM_001179685.1	51.2522490390923	49.4384719830877	47.7630669792841	50.2763359775329
NM_001179686.1	92.2601586316428	83.058157299592	150.580739845569	150.416148036244
NM_001179687.1	11.1238477490006	11.3856100122786	5.51714949610119	6.13569463416358
NM_001179688.1	211.717954270503	212.947096541298	251.12896020544	224.916064516758
NM_001179690.1	14.8237626236417	14.7414683740884	7.80984751858916	6.70621151196952
NM_001179691.1	21.2930370916741	21.3557405645827	34.2196090376995	34.4296903975385
NM_001179692.1	95.5020796533183	94.8528279290973	37.9125646507099	39.8841947713219
NM_001179693.1	63.9749904087491	56.8898155114177	30.6729650745625	30.2182866410286
NM_001179694.1	38.7762498744345	39.9503021989764	40.5316214792072	39.5631823729413
NM_001179695.2	11.7767955900887	11.006329434476	4.36096098231039	5.02919884277834
NM_001179696.1	37.7352220732969	32.2405848472158	43.2712351815738	45.7248768652212
NM_001179698.1	5.13833441004117	5.29990736373797	5.226427586627	6.06689951301312
NM_001179699.2	6.04807124994355	6.4378912401755	3.0257043368995	3.96069672306947
NM_001179700.2	10.0587278266295	9.51766174148972	6.15178711351478	6.76555707833457
NM_001179701.1	33.4738619650212	32.7365506079101	30.7325171763235	30.4960128961592
NM_001179703.1	90.5678920289876	95.4775148516995	74.0027543317254	69.2001353537527
NM_001179704.1	155.631479683275	165.160788461848	83.6010360341386	86.4346523481646
NM_001179705.1	15.1447660758556	13.5838225261961	24.8309824224147	22.9491924459751
NM_001179706.1	31.6122977656953	33.32334536029	30.3064194678071	34.0010629734002
NM_001179707.1	239.784723591511	239.673502561936	97.1134894784665	91.5510182742971
NM_001179708.1	212.33341777476	218.403144322434	67.8490201601697	72.9744545199734
NM_001179709.1	28.4012809789538	26.945445480635	66.7763601286497	74.642136945601
NM_001179710.1	35.1483557196364	40.4208531126107	65.6088816641959	71.6949700486729
NM_001179711.1	141.498562102612	140.089563307046	84.021264193192	84.6172392988486
NM_001179712.1	23.9296984219452	24.8098403408999	13.7872998192729	13.9084476315688
NM_001179714.1	72.1690484204958	73.1978464785804	18.5381092217583	18.8677454906556
NM_001179715.1	17.3491188296616	17.7721835882999	18.1164399222282	18.2889181013137
NM_001179716.1	284.383822995195	274.420471056549	34.7821565865108	40.0471301356678
NM_001179717.1	48.7809425293927	48.073205924692	13.8408494297316	15.8527199415827
NM_001179718.1	4958.82311762413	4954.34699495059	7617.79006935759	7774.98527724402
NM_001179720.1	55.6222788288207	59.2126932237246	79.2551877364303	71.675190801998
NM_001179721.1	18.9606617796189	18.1607236859596	16.0481441734926	14.947927247922
NM_001179722.1	1732.06829816983	1709.57123737041	3677.19714665744	3435.51750478652
NM_001179723.2	41.1511838094371	40.6943435354508	26.8200874375108	27.0287216515564
NM_001179725.1	30.1481736720079	32.7757039281862	13.7585345464279	12.8094221737332
NM_001179726.1	212.489997545038	199.528887672894	135.462233588337	163.500371537461
NM_001179727.1	9.78056632379165	9.527217338724	7.64710891224523	10.1817220888459
NM_001179728.1	4.32296156126935	4.32761276356189	3.71574679928	3.70979300839585
NM_001179729.1	6.20585180865742	7.13003962437494	6.09950563049732	4.14764341652096
NM_001179730.1	287.111487957431	289.726854063209	354.789228003763	344.606012602591
NM_001179731.1	31.6300387869035	31.7036359254981	22.1619920698924	22.8077018172124
NM_001179732.1	43.5399093893411	44.6909432798434	48.1117238743104	45.5105347339495
NM_001179733.1	118.410853322275	106.615966431828	66.4679561259436	72.70867551416
NM_001179734.1	9.35871868731942	8.72141458898445	6.4446880950967	7.34203184567131
NM_001179736.1	151.608129365014	157.390021813551	104.695838174008	109.070646137728
NM_001179737.1	6.90513821935149	7.327980257344	5.79910693062157	5.2676688677799
NM_001179738.1	96.3892320125615	96.3012568522167	195.00832947746	196.977577910422
NM_001179739.1	10.9392948434224	11.7825345843126	11.1433899007437	11.8284577402436
NM_001179740.1	26.9119644565893	27.0190836435669	17.9110589440232	17.1516655762042
NM_001179741.1	104.696649601277	106.334409933778	201.775926022732	195.721086223234
NM_001179742.1	25.0722068552128	24.6731587275308	32.0255569923761	32.4442832165797
NM_001179744.1	144.617425278108	140.377978744506	210.501783319051	199.337301749788
NM_001179745.1	32.4791686482345	33.5711456237844	26.0808773711592	24.5775109719122
NM_001179746.1	970.431809309086	955.945717193555	1938.11739938886	1934.59177266
NM_001179747.1	101.113941014368	101.717545205274	233.273772592533	223.374131711603
NM_001179748.1	134.54675224801	135.678949037897	59.016459461183	59.723380003357
NM_001179749.1	16.9499156716044	14.6459748095942	25.576697136554	24.4677598069497
NM_001179750.1	22.27040999005	23.0399776920624	38.5232401220889	35.8440554112958
NM_001179751.1	28.585520112008	25.5270454770135	47.4556051004087	45.2092771766797
NM_001179752.1	67.4086125349654	71.6249332148237	111.917692723888	107.349306541145
NM_001179753.1	2.605086685178	2.46841000222249	4.47946090385022	4.65956027464612
NM_001179754.1	4.65283811889559	5.34083646994079	2.91709666939803	2.66268771954882
NM_001179755.1	22.3963362592165	21.7514325446223	23.5820826381301	21.2573766773207
NM_001179756.1	167.417855349254	176.473913425394	122.852236061039	138.477479671653
NM_001179757.1	19.6102508592359	23.0542449095035	35.0128124218268	38.1186820708986
NM_001179758.1	459.121545319197	436.09704267571	290.517892076202	302.508449798116
NM_001179759.1	45.7108108225148	47.4467585720461	33.2801270644628	31.2308966792458
NM_001179760.1	19.0157129897352	17.9995588113811	11.448551972176	13.6761084245001
NM_001179761.1	96.9340739648106	102.686289639905	46.3802552486239	48.5104580853952
NM_001179762.1	172.981211230131	168.524779270476	112.199051112935	121.818087391747
NM_001179763.1	4.83419329576809	5.21327019826079	3.47354956495663	4.19466518043459
NM_001179764.2	5.96806333435712	6.13989881646369	12.7400890818462	13.0752221190254
NM_001179766.1	50.5075663161035	49.6495108206902	32.9040989420385	33.700526916571
NM_001179768.1	2.80583466758161	2.45455891349833	2.88373080247489	3.10532383162396
NM_001179769.1	22.5961586296215	25.359172082955	25.0210326863729	28.3224088018481
NM_001179770.1	13.3543104893705	12.8445954621224	22.2643387254853	24.9724224639926
NM_001179771.1	40.9033557878349	42.607738613299	35.0241811788479	34.6428317321694
NM_001179772.1	95.7530156932287	84.1933824386635	76.6600642246776	86.3692526086219
NM_001179773.1	15.5008409272575	13.6328650206909	10.6533476538863	11.0921820121784
NM_001179774.1	2.42289688838234	2.63194532729441	3.15325733813973	2.49815100920654
NM_001179775.1	63.8897774786791	62.1505609619547	44.3999261067949	42.7441341341186
NM_001179776.1	76.3916331329572	76.3889722290984	54.5502467449966	51.19920548967
