ConditionID,CultivarID,Pi,324,334,344,354,364,374,384,394,404,414,424,434,444,454,464,474,484,494,504,514,524,534,544,554,564,574,584,594,604,614,624,634,644,654,664,674,684,694,704,714,724,734,744,754,764,774,784
1,1,86.2236767,0.136531365,0.077077077,0.075083056,0.061407888,0.058934643,0.054755857,0.055509356,0.049247177,0.04985889,0.049217639,0.051700896,0.052878407,0.050662739,0.052973487,0.053154731,0.052069817,0.054068794,0.05608206,0.070733613,0.098762502,0.141717418,0.159469559,0.166168363,0.165676119,0.15200968,0.126370757,0.112694793,0.104251507,0.099953293,0.091432948,0.082533091,0.08022476,0.068005844,0.061102558,0.053159851,0.055167543,0.067736933,0.12989284,0.21874114,0.304643147,0.374003409,0.414906103,0.438958425,0.445656125,0.444957192,0.447570879,0.442940685
1,1,104.7929246,0.128571429,0.092857143,0.084086171,0.055359839,0.069373276,0.050319953,0.048281678,0.04907878,0.052316533,0.053343567,0.055235351,0.052219321,0.056455922,0.056030137,0.0544305,0.054477487,0.054452926,0.056450106,0.068924984,0.091919157,0.131075246,0.149330703,0.153774156,0.154378207,0.140829662,0.116366989,0.105197981,0.097075336,0.092227668,0.083911488,0.076261765,0.075564741,0.064314671,0.057729619,0.054773199,0.05471196,0.064224012,0.117620711,0.202819292,0.291199353,0.36681103,0.410271409,0.439535613,0.443814122,0.444727119,0.444641716,0.446599517
1,1,167.335884,0.09496124,0.128648649,0.123823316,0.066027689,0.054651648,0.049103205,0.044306507,0.049479584,0.055179908,0.053598922,0.052018945,0.052689503,0.055174453,0.052903634,0.053656934,0.0539939,0.055055707,0.059088269,0.070298709,0.09885957,0.142185628,0.161870604,0.166621037,0.166395968,0.152524666,0.124674853,0.112314443,0.103977982,0.097416734,0.088896734,0.08248227,0.079592566,0.067674964,0.06002269,0.054238767,0.055851983,0.066332034,0.136577914,0.229854751,0.320378151,0.397109764,0.440710319,0.464248322,0.473719228,0.471861987,0.472634763,0.471684414
1,1,215.9112865,0.130801688,0.087640449,0.102281089,0.085254692,0.074521232,0.064554692,0.05762565,0.057751749,0.056989771,0.062128158,0.062580854,0.059316749,0.05919838,0.059448547,0.059881936,0.059971875,0.061499384,0.063462521,0.0768616,0.10451873,0.146866982,0.16589252,0.171117106,0.171110485,0.155473217,0.129965104,0.116704663,0.109630391,0.104484437,0.093552734,0.086518972,0.082311608,0.072395797,0.063963612,0.056270096,0.059249557,0.070794986,0.13806525,0.228084002,0.316341904,0.389542767,0.429343091,0.454860252,0.458740072,0.458077588,0.461857094,0.463951882
1,1,223.6910907,0.125862069,0.089795918,0.075458872,0.095190381,0.061393152,0.070901872,0.061410788,0.057943631,0.062729752,0.064383431,0.061175721,0.059452787,0.059934853,0.062450173,0.06175659,0.061637226,0.061826165,0.064062792,0.078555353,0.104254739,0.14698235,0.168082884,0.174875759,0.175151532,0.160896009,0.135929827,0.122958908,0.11408188,0.109196943,0.096587156,0.088314105,0.086264657,0.076300663,0.066777103,0.059220837,0.059064743,0.073403361,0.131027632,0.219312446,0.309854126,0.385227775,0.429558745,0.45726794,0.462187959,0.463328027,0.463395359,0.466131078
1,1,357.4742072,0.184108527,0.100108814,0.114788732,0.054659032,0.075954509,0.065230052,0.053605616,0.059144094,0.058107624,0.061238288,0.061462324,0.055418042,0.055752841,0.058817323,0.0566409,0.057013575,0.058345417,0.061545145,0.073812315,0.101785833,0.145713234,0.163360397,0.169952617,0.170237664,0.155083302,0.128419911,0.115999009,0.106895676,0.10114898,0.093024072,0.081948667,0.081658737,0.068928435,0.062296475,0.054917354,0.057056598,0.069038002,0.133043141,0.223366118,0.321789536,0.399005294,0.44427977,0.477579293,0.485970149,0.486459496,0.485319048,0.486675682
1,2,220.6559183,0.175105485,0.129213483,0.075055188,0.073994638,0.082014988,0.069037657,0.065857886,0.058727835,0.05211885,0.059884912,0.059265847,0.060564063,0.058483712,0.061148595,0.058701299,0.057283481,0.058035714,0.061601343,0.074637757,0.100923904,0.141333581,0.159783802,0.165969278,0.164233371,0.151622126,0.125231376,0.111583024,0.10449247,0.099585198,0.089226186,0.082216137,0.079981358,0.069257352,0.061795956,0.055502777,0.060636413,0.071502936,0.134173008,0.220434843,0.315638811,0.390790259,0.434338154,0.459065051,0.46856242,0.467790954,0.464204349,0.465740063
1,2,222.6972361,0.11627907,0.101621622,0.081100652,0.061235357,0.062995411,0.056748015,0.059075342,0.05652522,0.052644289,0.054657429,0.05378502,0.053308571,0.052808989,0.055593649,0.055112196,0.053622949,0.054443126,0.055168409,0.066387456,0.090532089,0.129404897,0.147664546,0.153507091,0.152310277,0.140104469,0.114360898,0.103507298,0.095689186,0.091502843,0.081553398,0.074255319,0.071694067,0.062458425,0.057930937,0.049331104,0.053356877,0.064672696,0.120078568,0.20603201,0.302721088,0.387638017,0.438223045,0.467389296,0.475352326,0.477275431,0.481435644,0.479912875
1,2,230.2382451,0.224806202,0.173014146,0.083098592,0.086413326,0.075548335,0.073675015,0.062539885,0.061067479,0.056556497,0.057374674,0.05587484,0.057205721,0.056640625,0.060769109,0.058468025,0.058946935,0.059757307,0.063065672,0.07960422,0.113547011,0.159726481,0.181802963,0.189150918,0.18921178,0.174429013,0.14640834,0.130889728,0.121436282,0.11747999,0.103516036,0.09343845,0.093055457,0.077358032,0.068101373,0.05898664,0.060878205,0.076044844,0.151187346,0.250528541,0.345719382,0.417241564,0.458473465,0.482561672,0.488656716,0.485637079,0.487082118,0.486277941
1,2,237.8296943,0.075510204,0.07755102,0.067407922,0.072471062,0.059124951,0.055264689,0.059877715,0.052890724,0.054232012,0.051040967,0.053554275,0.052768998,0.055209261,0.054013901,0.053764974,0.052293347,0.051947544,0.054731572,0.067785139,0.094270816,0.137139007,0.154769621,0.161206849,0.160614565,0.148073682,0.120577839,0.106976153,0.10033947,0.095228569,0.083801943,0.076298822,0.074803292,0.06278076,0.056558187,0.050177883,0.052755166,0.06414055,0.122637284,0.20993824,0.300747701,0.374650513,0.416237716,0.444304989,0.447012674,0.45017869,0.449541936,0.447015733
1,2,305.2518138,0.062068966,0.058163265,0.048266485,0.055611222,0.043683589,0.042824731,0.041078838,0.048023933,0.048737104,0.047928824,0.047235941,0.047658232,0.046431744,0.047621579,0.048387097,0.047077582,0.045438507,0.049747711,0.062551352,0.09123142,0.132697073,0.151737572,0.157564881,0.157792891,0.143391188,0.117243722,0.103192539,0.096344536,0.090695804,0.083669725,0.073725344,0.073082805,0.057957749,0.053561568,0.046346742,0.054727545,0.069957983,0.131072783,0.218122084,0.297612976,0.364329943,0.399373856,0.422117886,0.422662751,0.41943186,0.417774265,0.416575053
1,3,111.1403329,0.13877551,0.135714286,0.091730368,0.068948163,0.068190777,0.056428156,0.059877715,0.057814485,0.05387286,0.059963542,0.058277297,0.055654803,0.056218462,0.059213668,0.058566267,0.056997648,0.058524173,0.061605709,0.077936881,0.10473399,0.149787156,0.17004368,0.175191323,0.1753267,0.161645132,0.134101737,0.120534722,0.112710537,0.105531659,0.095340685,0.087600978,0.084448312,0.071509441,0.064538566,0.056403795,0.061873826,0.072778867,0.1386724,0.233510914,0.323330302,0.39959432,0.444255966,0.469344211,0.469583585,0.474347326,0.472338612,0.470240573
1,3,147.4076514,0.207364341,0.11027027,0.073859522,0.086261981,0.073425115,0.06057042,0.055436644,0.056365092,0.057111809,0.060238645,0.058280485,0.058742606,0.058722649,0.060604462,0.058632992,0.058692606,0.060262644,0.06351626,0.076286733,0.102137052,0.140956711,0.159460898,0.165224771,0.165219826,0.152263494,0.128243905,0.115550991,0.108554421,0.102940699,0.092285966,0.085531915,0.082416011,0.069670553,0.065517975,0.058383016,0.063529231,0.076578445,0.13998254,0.227218059,0.316426571,0.392779822,0.439322073,0.45913654,0.468336055,0.467638311,0.467753025,0.467489513
1,3,166.5520568,0.134482759,0.092857143,0.070020394,0.053607214,0.063360882,0.043108338,0.046887967,0.056683987,0.052650302,0.044006505,0.049784929,0.046149626,0.04921528,0.048153069,0.048672566,0.048839844,0.048574901,0.052177163,0.064266067,0.087719896,0.125569729,0.144792931,0.15088349,0.151475484,0.139089156,0.113506502,0.100773467,0.094806427,0.089924923,0.078238532,0.072869371,0.070206103,0.061362721,0.054776367,0.048025972,0.050390348,0.06012605,0.113283366,0.196838396,0.283994696,0.359133127,0.404040404,0.431761944,0.44046745,0.439390229,0.439902292,0.441860465
1,3,179.1052789,0.219409283,0.068539326,0.068432671,0.09919571,0.069941715,0.059473999,0.071707106,0.058402473,0.063443741,0.063298547,0.061125485,0.060979835,0.060329939,0.062317378,0.06068477,0.060137315,0.061807266,0.063207065,0.078355746,0.109121451,0.156449968,0.178025505,0.184991466,0.183314543,0.168193488,0.138643605,0.123981137,0.115410552,0.109742953,0.09734733,0.090430639,0.085394709,0.073418436,0.067375004,0.059631687,0.063718314,0.077291467,0.149829441,0.250243382,0.351044596,0.435482996,0.481384678,0.507049221,0.513733099,0.512961087,0.515636866,0.516703243
1,3,193.1452768,0.191860465,0.101196953,0.064788732,0.092660073,0.059707555,0.052417006,0.056796426,0.049847732,0.049874717,0.052448566,0.051644317,0.053424092,0.049893466,0.054597246,0.050128836,0.050678733,0.050370144,0.054087322,0.067813556,0.093123209,0.131332025,0.150191122,0.154811829,0.154885626,0.141425808,0.116457756,0.104204074,0.097085529,0.09246708,0.082847919,0.075266916,0.073386352,0.062927117,0.057341073,0.050271886,0.057706271,0.070398153,0.129681507,0.217437264,0.306629013,0.379859886,0.424442798,0.44628752,0.450626866,0.452270458,0.447684275,0.449367592
1,3,378.3928682,0.149446494,0.108108108,0.090365449,0.052920619,0.060068002,0.051651143,0.046361746,0.044385194,0.046683913,0.048648649,0.04741892,0.04764494,0.047010309,0.048906729,0.047616794,0.046628437,0.048576214,0.050693128,0.06100419,0.081878284,0.117478685,0.134520833,0.138985654,0.139072848,0.12674851,0.104807249,0.093088813,0.087310637,0.082671649,0.073489186,0.071076341,0.066376654,0.057779401,0.053295213,0.046505576,0.050066703,0.058976401,0.106801776,0.183158492,0.272201946,0.348435696,0.391021127,0.420466696,0.431055374,0.432509563,0.433964952,0.433082707
1,4,112.867234,0.234317343,0.18018018,0.102325581,0.088367449,0.077823952,0.072255151,0.065696466,0.056148055,0.054092192,0.055855856,0.060106256,0.055053354,0.057673049,0.057726841,0.054480049,0.05629735,0.057457832,0.059872896,0.072473546,0.098694694,0.137576127,0.155564296,0.160051568,0.1610913,0.147642094,0.124804178,0.112029647,0.105000814,0.100787349,0.089354098,0.082718475,0.080043502,0.069868517,0.064218166,0.055501859,0.059326689,0.068994425,0.127247455,0.209904546,0.299067315,0.37515808,0.414201878,0.440593748,0.446988974,0.446050155,0.448425702,0.445697577
1,4,159.1277663,0.197959184,0.1,0.067407922,0.046804227,0.063854947,0.065735893,0.062196922,0.057496823,0.054950317,0.05698935,0.0617195,0.058815446,0.061442565,0.062503316,0.062226659,0.061197917,0.063378352,0.065154855,0.081107074,0.111311816,0.15223716,0.174270819,0.181990861,0.181619752,0.169303096,0.144429076,0.129679611,0.123482178,0.117135141,0.105236252,0.098347291,0.094963559,0.08261203,0.075008237,0.064890305,0.065513463,0.081166799,0.150765923,0.242704257,0.334091139,0.410448989,0.456832007,0.48089112,0.488593844,0.49088376,0.486400114,0.486556231
1,4,164.2279869,0.087209302,0.12,0.094858798,0.082534611,0.06090947,0.053513672,0.046018836,0.048999199,0.055300652,0.057063125,0.051537288,0.048906314,0.053991721,0.051584999,0.054454981,0.054076333,0.054366553,0.056729094,0.070021806,0.096886392,0.135272973,0.154529407,0.160242019,0.159423131,0.146256529,0.122648358,0.108766688,0.103593945,0.097676686,0.086531333,0.080212766,0.075732666,0.065889437,0.059951783,0.052639232,0.057425819,0.070148511,0.133435181,0.216532519,0.295618247,0.363877463,0.401955113,0.421321673,0.42787153,0.426293873,0.423954895,0.423523717
1,4,164.5254514,0.141350211,0.120224719,0.100809419,0.092225201,0.054121565,0.062163778,0.054159445,0.056124939,0.058207501,0.057056471,0.0635511,0.058970272,0.058602823,0.058226638,0.060590319,0.059020597,0.060845135,0.062404204,0.072691893,0.093263901,0.128319268,0.144976494,0.149121841,0.15011274,0.135750963,0.113943256,0.101121139,0.096946148,0.090831891,0.083764806,0.078233349,0.074568007,0.067846816,0.062862016,0.058243204,0.06183065,0.071128139,0.119828566,0.200964258,0.297107272,0.384227369,0.43532555,0.473287163,0.482992785,0.484834038,0.486434242,0.488742583
1,4,246.4499088,0.079457364,0.07508161,0.071830986,0.068193649,0.059301381,0.050087362,0.045309509,0.044077577,0.045221334,0.044141795,0.045098978,0.045448295,0.044744318,0.04383605,0.043429375,0.045207733,0.043005419,0.043878068,0.051472109,0.06693543,0.092573286,0.104238163,0.108027885,0.107603577,0.098547628,0.083011932,0.075258498,0.071560099,0.066550478,0.061267457,0.055681256,0.056344529,0.049432823,0.046616169,0.044438042,0.048343333,0.054777018,0.091022713,0.148451144,0.212693222,0.269372694,0.303482871,0.325130636,0.329671642,0.330259061,0.328541398,0.33099992
1,4,370.8269072,0.193103448,0.092857143,0.093813732,0.073146293,0.066115702,0.070334657,0.056431535,0.047236656,0.054073284,0.053477471,0.054325315,0.05012686,0.054663903,0.054530959,0.055809306,0.0532455,0.053985181,0.057185573,0.069946058,0.099345425,0.148389465,0.170200152,0.175952512,0.176318261,0.159916926,0.129907033,0.115574371,0.107962169,0.100851321,0.08906422,0.083327131,0.078508484,0.06641526,0.060482238,0.053511456,0.059143601,0.072058824,0.136806935,0.236453671,0.340303989,0.424590889,0.474215843,0.504155828,0.511013216,0.512183176,0.511746534,0.509936575
1,5,62.97516835,0.206122449,0.106122449,0.080611536,0.060895823,0.046905794,0.063990692,0.046384145,0.05384371,0.048485574,0.048258659,0.05131284,0.051944483,0.054793707,0.058152491,0.054763263,0.055611559,0.053904874,0.057234655,0.068319441,0.095225112,0.129605243,0.145779907,0.15206739,0.153811265,0.141894089,0.120762256,0.109421141,0.101873613,0.096762362,0.088293289,0.081820203,0.079154429,0.066140755,0.061756415,0.052809072,0.053303068,0.06539248,0.123622682,0.204422234,0.278569263,0.339729182,0.373713149,0.390837778,0.398249849,0.401175117,0.401249911,0.399317406
1,5,81.74450848,0.118217054,0.085405405,0.11006517,0.075612354,0.073425115,0.070273449,0.063142123,0.057966373,0.053851727,0.059853734,0.057397447,0.056954189,0.055292726,0.056648557,0.056849122,0.057991922,0.057735748,0.0617741,0.077809699,0.10809003,0.156103106,0.176244781,0.182910803,0.181629796,0.167498549,0.138557861,0.12498055,0.116619195,0.109406986,0.097758164,0.089468085,0.085418156,0.073206596,0.064596185,0.0552203,0.058922882,0.071724882,0.145831515,0.243176982,0.337484994,0.412968175,0.457080056,0.478906202,0.489868747,0.488578227,0.486592409,0.485640529
1,5,134.9418618,0.176356589,0.051142546,0.097887324,0.073919833,0.067831032,0.058823529,0.054456499,0.051290271,0.057511037,0.056891722,0.053719668,0.052942794,0.053681345,0.052223453,0.054954322,0.053681613,0.053651835,0.058757512,0.078501,0.111081495,0.16049307,0.181607656,0.189096454,0.188905297,0.173967026,0.144600458,0.129372794,0.119975871,0.113832946,0.100814092,0.092978859,0.088368955,0.073438096,0.064207844,0.054125104,0.059196698,0.075261726,0.157091755,0.255905874,0.344034879,0.407775817,0.441201619,0.460444769,0.46358209,0.465370381,0.462466942,0.464481744
1,5,145.1771626,0.147679325,0.111235955,0.101545254,0.077747989,0.069941715,0.066347878,0.057192374,0.050268424,0.05979055,0.056861406,0.054333765,0.05314947,0.053064142,0.055995325,0.057001181,0.056497642,0.055033867,0.058681848,0.069286633,0.09480934,0.132647068,0.150550348,0.156224192,0.158342728,0.14578714,0.121772113,0.111145811,0.10385023,0.09860535,0.089155259,0.082109456,0.079694558,0.067458918,0.061973633,0.055904706,0.058517605,0.070711698,0.135003936,0.222799128,0.314835275,0.388891902,0.433060347,0.456900816,0.464500091,0.465943627,0.467311011,0.468991303
1,5,184.3290269,0.024137931,0.070408163,0.066621346,0.045591182,0.052735144,0.044526375,0.040041494,0.048023933,0.050160085,0.046398163,0.047395253,0.044572447,0.049096832,0.049003455,0.047625845,0.047581085,0.048535696,0.051878154,0.065016254,0.091060957,0.130922884,0.150213138,0.157261182,0.1559432,0.14368788,0.117861445,0.107107617,0.099191675,0.092639764,0.083706422,0.076479345,0.073082805,0.06290045,0.055770293,0.047764759,0.048261178,0.057563025,0.116218169,0.200409485,0.286238906,0.355816011,0.397601748,0.416471036,0.427924621,0.425921391,0.431137294,0.426723044
1,6,86.86584416,0.201271186,0.072854291,0.071186441,0.067404427,0.063529412,0.07183908,0.054733728,0.049167328,0.052292264,0.054163065,0.052648373,0.051743069,0.052312808,0.055371989,0.054290216,0.052524997,0.053056244,0.056538692,0.069714122,0.095042595,0.135777054,0.152781716,0.157820378,0.158455127,0.144845468,0.121569115,0.109568888,0.100566946,0.096680805,0.087952562,0.079907137,0.078351648,0.064899687,0.060261008,0.055290717,0.05698865,0.06640196,0.127403846,0.209247836,0.296269727,0.359815678,0.402538101,0.426996367,0.429907692,0.430329887,0.432528204,0.431951655
1,6,144.6112966,0.189873418,0.105617978,0.055923473,0.069705094,0.067027477,0.063956964,0.05762565,0.056450301,0.058816366,0.058909587,0.060397801,0.058000139,0.058245489,0.061467354,0.060070838,0.061502192,0.062153633,0.064995256,0.083567879,0.114832857,0.163992705,0.186780396,0.190992677,0.19205186,0.175341347,0.146077985,0.131476219,0.122443081,0.115752686,0.105787645,0.096724868,0.093174159,0.078425841,0.069151771,0.058827828,0.063795362,0.078165993,0.160587772,0.259700524,0.355062274,0.429299778,0.473950166,0.497526589,0.499181471,0.499672248,0.500517777,0.504429814
1,6,203.9573695,0.124031008,0.100108814,0.092253521,0.08016658,0.074735987,0.055037857,0.054243778,0.055617887,0.056795132,0.057374674,0.058349298,0.057274477,0.051669034,0.05586327,0.056219255,0.055491567,0.057467755,0.06292086,0.0799145,0.111814487,0.16144364,0.182500488,0.189995098,0.189657574,0.171570467,0.145474268,0.129589499,0.121436282,0.113155177,0.100919363,0.093968748,0.090179649,0.07527665,0.066260796,0.056573877,0.060075668,0.073901574,0.151230444,0.255722033,0.353151011,0.426493395,0.467650915,0.495321424,0.502686567,0.501967926,0.497863972,0.501153448
